bd_swab_id,detected,average_ct,average_target_quant,total_qpcr_volume_uL,qpcr_dilution_factor,volume_template_dna_uL,extract_volume_uL,target_quant_per_swab,average_its1_copies_per_swab,standard_target_type,standard,master_mix,result,replicate,qpcr_machine,extraction_kit,extraction_date,qpcr_date,qpcr_lab,extract_lab,swab_type,comments,site,region,location
3447,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3448,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3449,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3450,1,30.94,34003.74756,25,1,5,200,1360149.9024000005,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3451,1,34.192,6140.421677,25,1,5,200,245616.86708,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3452,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3453,1,32.821,13136.3266,25,1,5,200,525453.064,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3454,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3455,1,34.521,4728.678513,25,1,5,200,189147.14052,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3456,1,30.731,59054.96826,25,1,5,200,2362198.7304,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3457,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3458,1,18.72,203140787.5,25,1,5,200,8125631500,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3459,1,23.636,5346940.234,25,1,5,200,213877609.36,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3460,1,25.661,1905560.156,25,1,5,200,76222406.24,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3461,1,25.198,2601882.227,25,1,5,200,104075289.08,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3462,1,25.827,1011672.07,25,1,5,200,40466882.8,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3463,1,30.143,114667.9321,25,1,5,200,4586717.284,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3464,1,27.981,462230.1758,25,1,5,200,18489207.032,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3465,1,29.506,172945.8862,25,1,5,200,6917835.448000001,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3466,1,27.484,513581.6406,25,1,5,200,20543265.624,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3468,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3469,1,40.492,100.0353932,25,1,5,200,4001.415728,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3470,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3471,1,31.595,40069.51904,25,1,5,200,1602780.7616,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,NA,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3472,1,37.361,1090.215874,25,1,5,200,43608.63496,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3473,1,33.723,7281.310272,25,1,5,200,291252.41088,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3474,1,34.575,4172.139359,25,1,5,200,166885.57436,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3475,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3476,1,28.831,137829.248,25,1,5,200,5513169.92,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3477,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3478,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3479,1,39.166,206.9270611,25,1,5,200,8277.082444,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3480,1,31.704,15933.88977,25,1,5,200,637355.5908,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3481,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3482,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3483,1,38.637,461.7670536,25,1,5,200,18470.682144,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3484,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3485,1,37.724,560.0588799,25,1,5,200,22402.355195999997,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3486,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3487,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3488,1,33.979,6786.515045,25,1,5,200,271460.6018,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3489,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3490,1,38.204,618.1960583,25,1,5,200,24727.842332,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3491,1,29.691,118022.7661,25,1,5,200,4720910.643999999,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3492,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3493,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3494,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3495,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3496,1,28.876,259621.582,25,1,5,200,10384863.28,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3497,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3498,1,24.541,2958945.898,25,1,5,200,118357835.92,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3499,1,32.463,18732.11823,25,1,5,200,749284.7292000001,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3500,1,28.718,112510.791,25,1,5,200,4500431.64,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3501,1,29.351,159310.437,25,1,5,200,6372417.48,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3502,1,35.893,967.5345421,25,1,5,200,38701.381684,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3503,1,36.894,653.8077831,25,1,5,200,26152.311324,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3504,1,35.508,2534.176636,25,1,5,200,101367.06544,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3505,1,33.367,6793.580627,25,1,5,200,271743.22508,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3506,1,35.854,1946.658325,25,1,5,200,77866.33300000001,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3507,1,35.43,1423.622799,25,1,5,200,56944.91196,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3508,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3509,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3510,1,36.37,1418.716717,25,1,5,200,56748.66868,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3511,1,35.182,3125.968933,25,1,5,200,125038.75732,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3512,1,39.367,181.4720869,25,1,5,200,7258.883476,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3513,1,21.651,42836631.25,25,1,5,200,1713465250,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3514,1,34.23,3831.723404,25,1,5,200,153268.93615999998,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3515,1,25.669,1414823.34,25,1,5,200,56592933.6,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3516,1,29.34,192498.5352,25,1,5,200,7699941.408,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3517,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3518,1,34.348,2693.079948,25,1,5,200,107723.19792,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3519,1,35.512,3785.692215,25,1,5,200,151427.6886,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3520,1,33.836,10604.13666,25,1,5,200,424165.4664,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3521,1,37.713,590.6970501,25,1,5,200,23627.882004,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3522,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3523,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3524,1,39.117,223.6454725,25,1,5,200,8945.8189,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3525,1,34.816,4035.283661,25,1,5,200,161411.34644,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3526,1,35.186,1545.970535,25,1,5,200,61838.82139999999,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3527,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3528,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3529,1,23.992,4236436.719,25,1,5,200,169457468.76,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3530,1,39.376,212.0893002,25,1,5,200,8483.572008,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,NA,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3531,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3532,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3533,1,33.517,10979.98047,25,1,5,200,439199.2188,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,NA,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3534,1,32.724,10411.39755,25,1,5,200,416455.902,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3535,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3536,1,35.961,924.5929718,25,1,5,200,36983.718872,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3537,1,37.512,369.2292213,25,1,5,200,14769.168852,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3538,1,32.287,10919.51828,25,1,5,200,436780.7312,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3539,1,30.271,129146.2769,25,1,5,200,5165851.075999999,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3540,1,35.146,2085.533905,25,1,5,200,83421.3562,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3541,1,24.874,4890748.828,25,1,5,200,195629953.11999995,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3542,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
3543,1,36.078,1733.753204,25,1,5,200,69350.12816,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_water,santa_virginia,brazil
